foto,alt,data_name,numdovoo,nomedovoo,pasta1,pasta2,mrk_folder,FlightYawDegree,abrupt_change_flag,LRFStatus,GimbalRollDegree,format,GpsStatus,DroneModel,dt_time,segmentos_total,light_source_classification,distance_3d_previous,ExifImageHeight,photogrammetry_quality_index,trajectory_smoothness,incidence_angle,LRFTargetAlt,speed_variation_index,DateTimeOriginal,file,YResolution,CameraSerialNumber,FNumber,dt_date,gimbal_angular_velocity,linear_velocity_instant,RtkDiffAge,rtk_effective_precision,FlightXSpeed,ShutterSpeedValue,FocusDistance,ShutterCount,path,LRFTargetAbsAlt,yaw_alignment_error,avg_velocity_between_photos,shutter_life_pct,FolderLevel2,LensTemperature,geodesic_distance_previous,AltitudeType,CaptureUUID,GimbalYawDegree,RtkStdHgt,FlightRollDegree,DigitalZoomRatio,speed_3d_kmh,dt_full,GPSMapDatum,RtkStdLon,LensPosition,predicted_overlap,SensorFPS,Model,FlightName,is_ideal_overlap,LRFTargetLon,orthorectification_potential,lon,ExposureMode,DroneSerialNumber,XResolution,mrk_path,ISOSpeedRatings,motion_blur_risk,FlightPitchDegree,DewarpFlag,displacement_direction,SensorTemperature,total_heat_index,AbsoluteAltitude,FlightZSpeed,RelativeAltitude,FileType,ExposureTime,RtkStdLat,UTCAtExposure,capture_efficiency,vertical_stability,LRFTargetDistance,exposure_value_ev,LRFTargetLat,PictureQuality,RtkFlag,size_mb,rtk_stability_score,estimated_coverage,lat,ApertureValue,ground_sample_distance_cm,GimbalOffset,ExifImageWidth,Software,LensSpecification,FocalLength,MaxApertureValue,GimbalPitchDegree,FlightYSpeed,RecommendedExposureIndex,mrk_file,strip_id,3DSpeed,LightSource,light_consistency,GpsLatitude,ExposureProgram,time_since_previous,FlightNumber,GpsLongitude,FolderLevel1,WhiteBalanceCCT
103,986.001,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"+162.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1334",,Daylight,"0.176","3956","75","0.0","109.6","0.000","0.0",2026:04:01 13:34:52,DJI_20260401133452_0103_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.60000",Alta,"-14.1","8.9658","15371","51457",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133452_0103_V.JPG,"0.000","162.0","0.0587","12.8642",NULL,,"0.0",RtkAlt,,"+162.80","0.03449","-0.50","1.0","53.4","202604011334",WGS-84,"0.01288",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"240","0.3066","-19.70",,"0.0",,"0.0","+986.001","0.0","+186.141",.JPG,"0.002","0.01251",2026-04-01T16:35:11.450514,"0.0","0.176","0.000","11.9366","0.0000000","90","50","12.78","99.993","(600.907, 450.225)",,"2.97","9.6737","0.8","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 43.9144)","2","3.0","001","(45.0, 37.0, 44.6464)",DJI_202604011322_001_m2,
104,985.926,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-151.20",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1334",,Daylight,"0.075","3956","45","0.0","92.6","0.000","0.401",2026:04:01 13:34:56,DJI_20260401133456_0104_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","35.15","6.3411","1.60000",M̩dia,"-5.0","8.9658","15371","51458",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133456_0104_V.JPG,"0.000","151.2","0.0187","12.8645",NULL,,"0.0",RtkAlt,,"+22.20","0.03483","+20.10","1.0","22.8","202604011334",WGS-84,"0.01301",,"100.0",,M3E,m2,True,"0.0000000","25",,"0",1581F5FH82577002N061,"72.0",,"270","0.1311","-2.60",,"0.0",,"0.0","+985.926","0.0","+186.079",.JPG,"0.002","0.01231",2026-04-01T16:35:15.512865,"0.0","0.075","0.000","11.9366","0.0000000","90","50","13.1","99.991","(600.8613, 450.1908)",,"2.97","9.673","6.6","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-3.9",,,"1","6.3411","1",Unknown,"(13.0, 40.0, 45.3002)","2","4.0","001","(45.0, 37.0, 44.3736)",DJI_202604011322_001_m2,
105,985.992,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-108.60",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.066","3956","45","0.0","107.2","0.000","0.3127",2026:04:01 13:35:02,DJI_20260401133502_0105_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","8.2167","12.1116","1.00000",M̩dia,"-3.8","8.9658","15371","51459",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133502_0105_V.JPG,"0.000","108.6","0.011","12.8647",NULL,,"0.0",RtkAlt,,"+71.50","0.03515","-4.00","1.0","43.6","202604011335",WGS-84,"0.01311",,"100.0",,M3E,m2,True,"0.0000000","25",,"0",1581F5FH82577002N061,"72.0",,"240","0.2504","-17.20",,"0.0",,"0.0","+985.992","0.0","+186.160",.JPG,"0.002","0.01266",2026-04-01T16:35:20.895045,"0.0","0.066","0.000","11.9366","0.0000000","90","50","12.88","99.9743","(600.9016, 450.2209)",,"2.97","9.6736","0.1","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-11.5",,,"1","12.1116","1",Unknown,"(13.0, 40.0, 45.8643)","2","6.0","001","(45.0, 37.0, 45.8487)",DJI_202604011322_001_m2,
106,985.983,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.009","3956","45","0.0","104.1","0.000","0.1053",2026:04:01 13:35:08,DJI_20260401133508_0106_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","14.8333","9.8031","0.80000",M̩dia,"9.3","8.9658","15371","51460",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133508_0106_V.JPG,"0.000","18.0","0.0015","12.865",NULL,,"0.0",RtkAlt,,"-17.50","0.03507","+0.30","1.0","35.3","202604011335",WGS-84,"0.01314",,"100.0",,M3E,m2,True,"0.0000000","25",,"0",1581F5FH82577002N061,"72.0",,"260","0.2027","-14.20",,"0.0",,"0.0","+985.983","0.0","+186.142",.JPG,"0.002","0.01237",2026-04-01T16:35:26.698658,"0.0","0.009","0.000","11.9366","0.0000000","90","50","13.25","99.9887","(600.8961, 450.2168)",,"2.97","9.6735","0.5","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-3.1",,,"1","9.8031","1",Unknown,"(13.0, 40.0, 45.2926)","2","6.0","001","(45.0, 37.0, 46.9621)",DJI_202604011322_001_m2,
107,986.021,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.038","3956","45","0.0","102.6","0.000","0.1831",2026:04:01 13:35:12,DJI_20260401133512_0107_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","45.0","14.1989","1.00000",M̩dia,"13.5","8.9658","15371","51461",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133512_0107_V.JPG,"0.000","18.0","0.0095","12.8652",NULL,,"0.0",RtkAlt,,"+162.50","0.03508","+0.50","1.0","51.1","202604011335",WGS-84,"0.01313",,"100.0",,M3E,m2,True,"0.0000000","25",,"0",1581F5FH82577002N061,"72.0",,"220","0.2936","-12.60",,"0.0",,"0.0","+986.021","0.0","+186.168",.JPG,"0.002","0.01231",2026-04-01T16:35:30.826546,"0.0","0.038","0.000","11.9366","0.0000000","90","50","12.54","99.998","(600.9192, 450.2342)",,"2.97","9.6739","0.5","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.4",,,"1","14.1989","1",Unknown,"(13.0, 40.0, 43.7097)","2","4.0","001","(45.0, 37.0, 47.4981)",DJI_202604011322_001_m2,
108,986.024,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.003","3956","75","0.0","100.0","0.000","0.0271",2026:04:01 13:35:15,DJI_20260401133515_0108_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.9913","1.20000",Alta,"14.3","8.9658","15371","51462",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133515_0108_V.JPG,"0.000","18.0","0.001","12.8655",NULL,,"0.0",RtkAlt,,"+162.50","0.03470","+0.10","1.0","54.0","202604011335",WGS-84,"0.01288",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3099","-10.00",,"0.0",,"0.0","+986.024","0.0","+186.170",.JPG,"0.002","0.01216",2026-04-01T16:35:34.070602,"0.0","0.003","0.000","11.9366","0.0000000","90","50","12.49","99.974","(600.9211, 450.2355)",,"2.97","9.6739","0.5","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.5",,,"1","14.9913","1",Unknown,"(13.0, 40.0, 42.2246)","2","3.0","001","(45.0, 37.0, 47.9936)",DJI_202604011322_001_m2,
109,985.993,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.031","3956","75","0.0","100.0","0.000","0.0022",2026:04:01 13:35:18,DJI_20260401133518_0109_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.9265","1.60000",Alta,"14.2","8.9658","15371","51463",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133518_0109_V.JPG,"0.000","18.0","0.0103","12.8658",NULL,,"0.0",RtkAlt,,"-17.50","0.03471","+0.30","1.0","53.7","202604011335",WGS-84,"0.01290",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"190","0.3086","-10.10",,"0.0",,"0.0","+985.993","0.0","+186.151",.JPG,"0.002","0.01220",2026-04-01T16:35:37.377463,"0.0","0.031","0.000","11.9366","0.0000000","90","50","12.36","99.9977","(600.9022, 450.2214)",,"2.97","9.6736","0.5","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.9265","1",Unknown,"(13.0, 40.0, 40.6995)","2","3.0","001","(45.0, 37.0, 48.5014)",DJI_202604011322_001_m2,
110,986.001,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.008","3956","75","0.0","100.2","0.000","0.0",2026:04:01 13:35:22,DJI_20260401133522_0110_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","44.975","14.9265","0.80000",Alta,"14.2","8.9658","15371","51464",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133522_0110_V.JPG,"0.000","18.0","0.002","12.866",NULL,,"0.0",RtkAlt,,"+162.40","0.03487","-0.30","1.0","53.7","202604011335",WGS-84,"0.01289",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.3086","-10.20",,"0.0",,"0.0","+986.001","0.0","+186.148",.JPG,"0.002","0.01220",2026-04-01T16:35:40.681592,"0.0","0.008","0.000","11.9366","0.0000000","90","50","12.57","99.995","(600.907, 450.225)",,"2.97","9.6737","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.9265","1",Unknown,"(13.0, 40.0, 39.1763)","2","4.0","001","(45.0, 37.0, 49.0079)",DJI_202604011322_001_m2,
111,985.987,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.014","3956","45","0.0","100.2","0.000","0.0",2026:04:01 13:35:25,DJI_20260401133525_0111_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.9265","1.20000",M̩dia,"14.2","8.9658","15371","51465",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133525_0111_V.JPG,"0.000","18.0","0.0047","12.8663",NULL,,"0.0",RtkAlt,,"+162.40","0.03503","+0.30","1.0","53.7","202604011335",WGS-84,"0.01287",,"100.0",,M3E,m2,True,"0.0000000","25",,"0",1581F5FH82577002N061,"72.0",,"230","0.3086","-10.20",,"0.0",,"0.0","+985.987","0.0","+186.141",.JPG,"0.002","0.01249",2026-04-01T16:35:43.979807,"0.0","0.014","0.000","11.9366","0.0000000","90","50","12.96","99.9857","(600.8985, 450.2187)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.9265","1",Unknown,"(13.0, 40.0, 37.656)","2","3.0","001","(45.0, 37.0, 49.5179)",DJI_202604011322_001_m2,
112,985.992,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.005","3956","75","0.0","99.9","0.000","0.0032",2026:04:01 13:35:28,DJI_20260401133528_0112_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.8314","1.40000",Alta,"14.1","8.9658","15371","51466",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133528_0112_V.JPG,"0.000","18.0","0.0017","12.8665",NULL,,"0.0",RtkAlt,,"-17.60","0.03455","+0.50","1.0","53.4","202604011335",WGS-84,"0.01282",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3066","-10.00",,"0.0",,"0.0","+985.992","0.0","+186.157",.JPG,"0.002","0.01212",2026-04-01T16:35:47.275741,"0.0","0.005","0.000","11.9366","0.0000000","90","50","12.89","99.97","(600.9016, 450.2209)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 36.1353)","2","3.0","001","(45.0, 37.0, 50.0271)",DJI_202604011322_001_m2,
113,985.981,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.011","3956","75","0.0","100.2","0.000","0.0",2026:04:01 13:35:31,DJI_20260401133531_0113_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.8314","0.80000",Alta,"14.1","8.9658","15371","51467",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133531_0113_V.JPG,"0.000","18.0","0.0037","12.8667",NULL,,"0.0",RtkAlt,,"+162.40","0.03499","+0.70","1.0","53.4","202604011335",WGS-84,"0.01284",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3066","-10.20",,"0.0",,"0.0","+985.981","0.0","+186.142",.JPG,"0.002","0.01214",2026-04-01T16:35:50.573500,"0.0","0.011","0.000","11.9366","0.0000000","90","50","12.95","99.984","(600.8948, 450.2159)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 34.6148)","2","3.0","001","(45.0, 37.0, 50.5354)",DJI_202604011322_001_m2,
114,985.984,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.003","3956","75","0.0","100.0","0.000","0.0",2026:04:01 13:35:35,DJI_20260401133535_0114_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","44.975","14.8314","1.00000",Alta,"14.1","8.9658","15371","51468",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133535_0114_V.JPG,"0.000","18.0","0.0008","12.867",NULL,,"0.0",RtkAlt,,"-17.50","0.03456","+0.40","1.0","53.4","202604011335",WGS-84,"0.01283",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3066","-10.10",,"0.0",,"0.0","+985.984","0.0","+186.144",.JPG,"0.002","0.01210",2026-04-01T16:35:53.866704,"0.0","0.003","0.000","11.9366","0.0000000","90","50","12.87","99.984","(600.8967, 450.2173)",,"2.97","9.6735","0.5","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 33.0954)","2","4.0","001","(45.0, 37.0, 51.0431)",DJI_202604011322_001_m2,
115,985.98,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.004","3956","75","0.0","99.6","0.000","0.0",2026:04:01 13:35:38,DJI_20260401133538_0115_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0333","14.8314","1.40000",Alta,"14.1","8.9658","15371","51469",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133538_0115_V.JPG,"0.000","18.0","0.0013","12.8673",NULL,,"0.0",RtkAlt,,"-17.60","0.03435","+0.70","1.0","53.4","202604011335",WGS-84,"0.01266",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"210","0.3066","-9.70",,"0.0",,"0.0","+985.980","0.0","+186.141",.JPG,"0.002","0.01205",2026-04-01T16:35:57.150806,"0.0","0.004","0.000","11.9366","0.0000000","90","50","12.86","99.9857","(600.8942, 450.2155)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 31.581)","2","3.0","001","(45.0, 37.0, 51.549)",DJI_202604011322_001_m2,
116,985.991,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.011","3956","75","0.0","99.7","0.000","0.0",2026:04:01 13:35:41,DJI_20260401133541_0116_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.60000",Alta,"14.1","8.9658","15371","51470",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133541_0116_V.JPG,"0.000","18.0","0.0037","12.8675",NULL,,"0.0",RtkAlt,,"-17.60","0.03427","+0.10","1.0","53.4","202604011335",WGS-84,"0.01270",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3066","-9.80",,"0.0",,"0.0","+985.991","0.0","+186.152",.JPG,"0.002","0.01200",2026-04-01T16:36:00.458577,"0.0","0.011","0.000","11.9366","0.0000000","90","50","12.81","99.997","(600.9009, 450.2205)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 30.0563)","2","3.0","001","(45.0, 37.0, 52.0584)",DJI_202604011322_001_m2,
117,985.986,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.005","3956","75","0.0","99.8","0.000","0.0",2026:04:01 13:35:45,DJI_20260401133545_0117_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.00000",Alta,"14.1","8.9658","15371","51471",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133545_0117_V.JPG,"0.000","18.0","0.0012","12.8678",NULL,,"0.0",RtkAlt,,"-17.60","0.03441","+0.10","1.0","53.4","202604011335",WGS-84,"0.01274",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3066","-9.90",,"0.0",,"0.0","+985.986","0.0","+186.134",.JPG,"0.002","0.01205",2026-04-01T16:36:03.727661,"0.0","0.005","0.000","11.9366","0.0000000","90","50","12.86","99.9923","(600.8979, 450.2182)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 28.5503)","2","4.0","001","(45.0, 37.0, 52.5618)",DJI_202604011322_001_m2,
118,985.995,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.009","3956","75","0.0","99.8","0.000","0.0",2026:04:01 13:35:48,DJI_20260401133548_0118_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.20000",Alta,"14.1","8.9658","15371","51472",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133548_0118_V.JPG,"0.000","18.0","0.003","12.868",NULL,,"0.0",RtkAlt,,"-17.60","0.03427","-0.10","1.0","53.4","202604011335",WGS-84,"0.01260",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"210","0.3066","-9.90",,"0.0",,"0.0","+985.995","0.0","+186.145",.JPG,"0.002","0.01197",2026-04-01T16:36:07.032708,"0.0","0.009","0.000","11.9366","0.0000000","90","50","12.86","99.988","(600.9034, 450.2223)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 27.0273)","2","3.0","001","(45.0, 37.0, 53.0708)",DJI_202604011322_001_m2,
119,985.989,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.006","3956","75","0.0","99.7","0.000","0.0",2026:04:01 13:35:51,DJI_20260401133551_0119_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.8314","1.60000",Alta,"14.1","8.9658","15371","51473",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133551_0119_V.JPG,"0.000","18.0","0.002","12.8682",NULL,,"0.0",RtkAlt,,"+162.40","0.03480","+0.30","1.0","53.4","202604011335",WGS-84,"0.01268",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3066","-9.70",,"0.0",,"0.0","+985.989","0.0","+186.160",.JPG,"0.002","0.01211",2026-04-01T16:36:10.345934,"0.0","0.006","0.000","11.9366","0.0000000","90","50","12.86","99.975","(600.8997, 450.2196)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 25.4995)","2","3.0","001","(45.0, 37.0, 53.5824)",DJI_202604011322_001_m2,
120,985.977,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1335",,Daylight,"0.012","3956","75","0.0","99.4","0.000","0.0",2026:04:01 13:35:55,DJI_20260401133555_0120_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","45.0","14.8314","0.80000",Alta,"14.1","8.9658","15371","51474",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133555_0120_V.JPG,"0.000","18.0","0.003","12.8685",NULL,,"0.0",RtkAlt,,"-17.60","0.03441","+0.30","1.0","53.4","202604011335",WGS-84,"0.01271",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3066","-9.50",,"0.0",,"0.0","+985.977","0.0","+186.135",.JPG,"0.002","0.01212",2026-04-01T16:36:13.634130,"0.0","0.012","0.000","11.9366","0.0000000","90","50","12.8","99.9883","(600.8924, 450.2141)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 40.0, 23.9829)","2","4.0","001","(45.0, 37.0, 54.0899)",DJI_202604011322_001_m2,
